id_n,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Communication,CONS_Education,CONS_Food_Non_Processed,CONS_Food_Processed,CONS_Health,CONS_Housing,CONS_Housing_Goods_Services,CONS_Miscellaneous,CONS_Recreation_Culture,CONS_Restaurants_Hotels,CONS_Transport,CONS_Total,CONS_Other,Year,weight
27120030520059.0,38.123477708355395,123.90130255215503,182.99269300010587,32.40495605210209,203.3252144445621,43.206608069469446,0.0,3000.0,204.1724028380811,73.59260828126655,25.415651805570263,16.308376575240917,406.6504288891242,4350.093720216033,4103.561897702001,2016,28.20857
27120030520064.0,101.66260722228105,4.765434713544424,0.0,0.0,78.78852059726782,22.874086625013234,266.33485121253835,0.0,69.04585407179921,0.0,0.0,16.943767870380174,0.0,560.4151223128242,458.75251509054317,2016,28.20857
27120040420001.0,0.0,125.89854918987608,0.0,0.0,358.3606904585407,60.99756433336863,0.0,0.0,98.48565074658477,5.294927459493804,0.0,4.394789791379858,0.0,653.4321719792438,234.07391718733442,2016,24.940506
27120040420009.0,0.0,48.713332627343,0.0,0.0,579.476861167002,78.78852059726782,0.0,0.0,123.26591125701577,2.0120724346076457,0.0,4.8713332627343,0.0,837.1280313459705,178.8626495817007,2016,24.940506
27120040420013.0,0.0,52.949274594938046,0.0,0.0,327.86190829185637,38.123477708355395,0.5294927459493805,0.0,94.7792015249391,42.53224610822832,17.473260616329554,10.80165201736736,0.0,585.0505136079635,219.06512760775172,2016,24.940506
27120040420022.0,0.0,137.13862120088953,0.0,0.0,147.41078047230752,22.874086625013234,18.002753362278934,0.0,142.00995446362384,146.139997882029,36.00550672455787,3.335804299481097,0.0,652.917505030181,482.63263793286023,2016,24.940506
27120040420026.0,25.415651805570263,28.857354654241234,0.0,0.0,3601.4486921529174,55.91443397225458,3.7064492216456633,0.0,12.601927353595254,0.0,0.0,1.164884041088637,0.0,3729.1093932013127,71.74626707614078,2016,24.940506
27120040420030.0,0.0,4.765434713544424,0.0,0.0,121.99512866673726,94.03791168060997,1.5884782378481415,0.0,65.44530339934343,2.647463729746902,0.0,1.058985491898761,0.0,291.5387059197289,75.50566557238167,2016,24.940506
27120040420038.0,0.0,57.18521656253309,0.0,0.0,81.33008577782485,17.790956263899183,41.82992693000106,0.0,36.85269511807688,0.0,0.0,0.0,0.0,234.98888065233507,135.86783861061105,2016,24.940506
27120040420042.0,0.0,40.717992163507354,0.0,0.0,688.7641639309542,76.24695541671079,3.388753574076035,0.0,105.36905644392671,6.883405697341946,127.0782590278513,0.0,0.0,1048.4485862543684,283.43746690670343,2016,24.940506
27120040420051.0,0.0,34.417028486709725,50.83130361114053,10.060362173038229,597.2678174309012,17.790956263899183,5.294927459493804,1500.10589854919,295.24515514137454,18.002753362278938,15.884782378481415,5.824420205443185,127.0782590278513,2677.8036640898017,2062.744890395001,2016,24.940506
27120040420055.0,0.0,0.0,0.0,0.0,129.61982420840835,17.790956263899183,157.259345546966,0.0,54.96134702954569,0.0,0.0,0.0,0.0,359.6314730488192,212.22069257651168,2016,24.940506
27120050220006.0,0.0,0.0,0.0,28.592608281266543,249.07338769458858,17.790956263899183,2.117970983797522,0.0,80.75611564121571,0.0,0.0,0.0,0.0,378.3310388647676,111.46669490627986,2016,34.058643
27120050220012.0,0.0,13.766811394683891,0.0,1.058985491898761,421.89981997246633,86.41321613893889,2.647463729746902,0.0,51.78439055384941,5.294927459493804,0.0,0.0,0.0,582.865614741078,74.55257862967282,2016,34.058643
27120050220024.0,0.0,14.825796886582653,0.0,78.8944191464577,228.74086625013234,86.41321613893889,0.0,0.0,64.38631790744466,0.0,0.0,0.0,0.0,473.2606163295562,158.106533940485,2016,34.058643
27120050220030.0,0.0,26.474637297469023,0.0,20.120724346076457,472.73112358360686,73.70539023615376,0.5294927459493805,0.0,47.65434713544424,0.0,0.0,0.0,0.0,641.2157153446998,94.77920152493917,2016,34.058643
27120050220036.0,0.0,187.8492004659536,111.82886794450914,86.83681033569839,1156.412157153447,116.9119983056232,5.030181086519114,30.26474637297469,247.16721380917082,0.0,147.0782590278513,0.0,254.1565180557026,2343.53595255745,1070.2117970983797,2016,34.058643
27120050220049.0,0.0,10.589854918987609,0.0,11.64884041088637,449.85703695859365,86.41321613893889,1.6414275124430795,0.0,27.957216986127293,0.0,0.0,0.0,0.0,588.1075929259769,51.837339828444314,2016,34.058643
27120050220055.0,0.0,50.03706449221645,0.0,412.9381552472731,729.4292068198665,96.579476861167,0.0,0.0,139.52133855766175,10.060362173038229,0.0,4.235941967595044,0.0,1442.801546118818,616.7928624377844,2016,34.058643
27120050220067.0,0.0,33.09329662183628,0.0,0.0,391.40103780578204,17.790956263899183,18.532246108228318,0.0,35.10536905644393,2.647463729746902,0.0,3.176956475696283,304.98782166684316,806.735147728476,397.5431536587948,2016,34.058643
27120050220073.0,0.0,79.68865826538176,0.0,46.70126019273536,701.4719898337393,116.9119983056232,0.5294927459493805,1600.0,49.29577464788732,6.353912951392566,0.0,23.191782272582866,0.0,2624.1448692152917,1805.760881075929,2016,34.058643
27120050220079.0,0.0,77.24557873557131,0.0,1.164884041088637,320.23721275018534,91.49634650005294,0.0,2400.0,52.4727311235836,14.296304140633271,0.0,7.942391189240707,0.0,2964.8554484803562,2553.121889230118,2016,34.058643
27120050720002.0,0.0,20.120724346076457,0.0,0.0,358.3606904585407,17.790956263899183,1.8002753362278936,500.0,17.790956263899183,0.0,0.0,1.8532246108228316,0.0,917.7168272794663,541.5651805570265,2016,51.98695
27120050720010.0,0.0,1.323731864873451,0.0,0.0,182.99269300010587,53.37286879169755,5.294927459493804,0.0,16.520173673620672,0.0,0.0,0.0,0.0,259.5043947897914,23.138832997987954,2016,51.98695
27120050720027.0,0.0,79.95340463835645,0.0,81.5418828762046,594.7262522503441,35.581912527798366,1.5884782378481412,0.0,69.15175262098909,18.532246108228318,0.0,2.7004130043418404,0.0,883.7763422641109,253.4681774859684,2016,51.98695
27120050720035.0,0.0,223.27967806841048,0.0,11.38409403791168,805.6761622365774,152.49391083342158,2.965159377316531,4500.0,177.59186699142222,101.01239013025521,14.825796886582653,15.567086730911786,0.0,6004.79614529281,5046.626072222811,2016,51.98695
27120050720043.0,15.249391083342157,28.857354654241234,0.0,0.0,442.23234141692257,17.790956263899183,13.078470824949697,3000.0,101.41374563168485,0.0,0.0,0.0,50.83130361114053,3669.45356348618,3209.430265805358,2016,51.98695
27120050720060.0,132.16138938896535,2.647463729746902,50.83130361114053,0.0,861.5905962088319,216.03304034734722,8.471883935190087,0.2117970983797522,250.97956158000633,16.648840410886372,0.0,1.376681139468389,0.0,1540.952557449963,463.3289208937839,2016,51.98695
27120050720068.0,0.0,8.471883935190087,0.0,0.0,371.06851636132586,45.748173250026476,0.0,0.0,19.16763740336757,0.0,0.0,0.31769564756962826,0.0,444.7739065974796,27.957216986127257,2016,51.98695
27120050720084.0,15.249391083342157,26.474637297469023,0.0,24.3566663136715,869.2152917505028,111.82886794450916,24.3566663136715,1800.2117970983797,51.67849200465953,0.0,0.0,1.0060362173038229,0.0,2924.377846023509,1943.3336863284972,2016,51.98695
27120050720093.0,156.99756433336864,15.884782378481413,0.0,0.0,660.8069469448268,22.874086625013234,8.736630308164777,1000.0,49.13692682410251,1.058985491898761,0.0,0.6353912951392565,101.66260722228105,2017.7939214232765,1334.1128878534364,2016,51.98695
27120050720101.0,0.0,45.00688340569734,0.0,27.0041300434184,429.5245155141375,76.24695541671079,0.7412898443291327,1200.0,9.001376681139469,3.7064492216456633,1.9061738854177697,0.6883405697341946,0.0,1793.8261145822303,1288.054643651382,2016,51.98695
27140010120006.0,0.0,134.49115747114263,0.0,0.0,500.68834056973424,71.16382505559673,15.355289632532033,0.5294927459493805,148.25796886582654,4.765434713544424,12.707825902785132,5.400826008683681,0.0,893.3601609657948,321.5079953404638,2016,56.55679
27140010120075.0,71.16382505559673,170.23191782272582,0.0,16.943767870380174,1186.9109393201313,205.86677962511914,0.0,0.0,105.4749549931166,9.530869427088849,0.0,0.8471883935190088,0.0,1766.9702425076775,374.1925235624271,2016,56.55679
27140010120110.0,0.0,38.22937625754527,0.0,0.0,518.4792968336333,86.41321613893889,0.0,0.0,124.9602880440538,0.0,30.922376363443817,1.4825796886582654,0.0,800.4871333262732,195.5946203537011,2016,56.55679
27140010120144.0,0.0,100.27851318436937,60.99756433336863,38.65297045430478,2117.123795404003,330.4034734724134,27.533622789367783,0.0,134.49115747114263,4.553637615164672,17.473260616329554,0.6353912951392565,0.0,2832.1433866356033,384.6161177591869,2016,56.55679
27140010120214.0,0.0,203.3252144445621,0.0,0.0,1583.3951074870274,193.158953722334,8.471883935190087,0.0,236.59430265805358,0.0,0.0,7.942391189240706,508.3130361114052,2741.2008895478134,964.646828338452,2016,56.55679
27140010120249.0,0.0,249.67912739595465,0.0,0.0,678.5979032087259,223.6577358890183,44.74213703272265,0.0,86.41321613893889,0.0,15.884782378481413,9.160224504924281,0.0,1308.135126548766,405.87948745102176,2016,56.55679
27140010120318.0,0.0,158.84782378481415,111.82886794450914,78.8944191464577,1095.4145928200783,96.579476861167,0.0,3000.5294927459495,54.11415863602668,3.176956475696283,52.949274594938046,6.353912951392566,0.0,4658.688975961029,3466.694906279784,2016,56.55679
27140010120353.0,0.0,52.949274594938046,0.0,73.0699989410145,1019.1676374033675,60.99756433336863,15.884782378481413,0.0,123.5836069045854,0.0,28.592608281266546,0.8471883935190088,0.0,1375.0926612305411,294.927459493805,2016,56.55679
27140010120387.0,30.498782166684315,41.03568781107698,0.0,31.557767658583074,879.3815524727311,63.53912951392566,0.0,0.0,55.17314412792545,0.0,5.559673832468495,0.2647463729746902,0.0,1107.0104839563699,164.0898019697131,2016,56.55679
27140010120457.0,0.0,173.1441279254474,0.0,84.71883935190087,2838.928306682198,236.36556179180343,90.01376681139467,0.0,241.71343852589217,0.0,16.943767870380174,0.0,0.0,3681.827808959017,606.5339404850156,2016,56.55679
27140020320003.0,0.0,104.83956369797733,76.24695541671079,34.20523138832998,487.98051466694903,35.581912527798366,2.43566663136715,0.0,139.1506936354972,9.530869427088849,7.624695541671079,3.547601397860849,0.0,901.1437043312505,377.58127713650316,2016,16.802084
27140020320013.0,0.0,78.8944191464577,0.0,0.0,998.8351159589114,246.53182251403155,14.296304140633271,0.0,69.89304246531822,45.53637615164672,47.65434713544424,2.8592608281266543,0.0,1504.5006883405697,259.13374986762676,2016,16.802084
27140020320018.0,0.0,110.0741289844329,0.0,0.0,1240.2838081118289,101.66260722228105,0.6353912951392565,0.0,209.25553319919516,111.1934766493699,0.0,5.665572381658372,177.90956263899184,1956.6800804828977,614.7336651487877,2016,16.802084
27140020320023.0,0.0,0.0,0.0,47.0041300434184,137.2445197500794,17.790956263899183,1.8532246108228316,0.0,5.083130361114053,0.0,0.0,14.6139997882029,0.0,223.58996081753676,68.55448480355818,2016,16.802084
27140020320033.0,0.0,16.943767870380174,0.0,0.0,409.19199406968124,15.249391083342159,1.058985491898761,0.5294927459493805,29.227999576405804,0.0,0.0,2.7004130043418404,0.0,474.9020438419994,50.46065868897598,2016,16.802084
27140020320038.0,0.0,121.78333156835751,254.1565180557026,48.183839881393624,630.3081647781424,238.90712697236043,33.62278936778566,0.0,413.2479085036535,5.294927459493804,0.0,2.647463729746902,304.98782166684316,2053.1398919834796,1183.924600232977,2016,16.802084
27140020320049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.942391189240706,0.0,7.942391189240706,7.942391189240706,2016,16.802084
27140020320054.0,0.0,0.0,0.0,0.0,287.196865402944,17.790956263899183,12.178333156835752,0.0,15.249391083342157,10.589854918987609,0.0,0.0,0.0,343.0054008260088,38.017579159165585,2016,16.802084
27140020320059.0,0.0,38.65297045430477,0.0,0.0,160.11860637509264,55.91443397225458,0.0,0.0,22.23869532987398,0.0,0.0,1.6943767870380175,0.0,278.619082918564,62.58604257121679,2016,16.802084
27140020320069.0,0.0,59.303187546330605,0.0,0.0,348.1944297363126,35.581912527798366,0.0,0.0,18.42634755903844,0.0,12.707825902785132,10.58985491898761,0.0,484.80355819125276,101.0272159271418,2016,16.802084
27140030310015.0,0.0,59.12210102721592,0.0,104.31007095202796,798.0514666949063,94.03791168060997,3.7064492216456633,2000.052949274595,146.51064280419357,3.176956475696283,5.294927459493804,3.9711955946203537,0.0,3218.234671185005,2326.145292809489,2016,91.0097
27140030310038.0,0.0,60.36217303822937,0.0,84.39373080588796,709.0966853754104,132.16138938896538,5.347876734088743,500.52949274594937,128.13724451975008,10.589854918987609,0.0,12.496028804405377,0.0,1643.1144763316743,801.8564015672985,2016,91.0097
27140030310084.0,0.0,31.240072011013446,50.83130361114053,0.0,421.89981997246633,60.99756433336863,0.0,500.0,62.37424547283702,2.117970983797522,0.0,0.6353912951392565,0.0,1130.0963676797626,647.1989833739277,2016,91.0097
27140030310107.0,0.0,24.88615905962088,0.0,411.27025309753253,772.635814889336,96.579476861167,0.0,4300.0,26.686434395848778,0.0,0.0,16.996717144975115,0.0,5649.05485544848,4779.839563697978,2016,91.0097
27140030310153.0,0.0,96.89717250873662,0.0,0.0,683.6810335698401,142.32765011119346,10.060362173038229,3000.5294927459495,225.88160542200572,43.418405167849194,0.0,0.0,66.08069469448267,4268.876416393096,3442.8677327120627,2016,91.0097
27140030310176.0,0.0,287.8423170602563,12.707825902785132,218.05305517314412,1679.9745843481944,261.7812135973737,3.282855024886159,1000.1058985491899,551.4989939637827,0.0,0.0,11.860637509266123,106.7457375833951,4133.8531187122735,2192.0973207667057,2016,91.0097
27140030310199.0,104.20417240283808,45.53637615164672,0.0,90.01376681139467,1209.7850259451445,124.53669384729429,14.666949062797839,3801.058985491899,143.38663560309223,0.0,0.0,1.323731864873451,101.66260722228105,5636.174944403262,4301.853224610823,2016,91.0097
27140030310245.0,0.0,54.94652123265911,50.83130361114053,0.0,937.8375516255427,132.16138938896538,22.50344170284867,2001.0589854918987,191.99406968124535,0.0,0.0,9.689717250873663,38.123477708355395,3439.14645769353,2369.147516679022,2016,91.0097
27140030310268.0,50.83130361114053,453.3252144445621,101.66260722228105,276.3952133855766,932.7544212644286,256.69808323625966,0.5294927459493805,3000.0,153.65879487451022,0.0,31.769564756962826,5.983268029227999,95.30869427088848,5358.916657841787,4169.464153341099,2016,91.0097
27140030310314.0,0.0,42.88891242189982,0.0,85.24833209785025,637.9328603198136,243.99025733347452,0.31769564756962826,2000.0,93.40252038547071,2.276818807582336,63.53912951392565,6.036217303822937,0.0,3175.6327438314097,2293.7096261781217,2016,91.0097
27140030610004.0,10.166260722228106,74.12898443291326,0.0,15.355289632532033,1428.3596314730487,132.16138938896535,4.765434713544424,1648.3320978502595,180.13343217197922,0.0,2.5415651805570265,25.892195276924706,0.0,3521.836280842952,1961.3152599809382,2016,79.738495
27140030610015.0,0.0,30.181086519114686,0.0,14.296304140633273,223.6577358890183,48.2897384305835,5.294927459493804,500.0,78.36492640050831,10.0,4.235941967595044,4.818383988139362,0.0,919.1390447950863,647.1915704754845,2016,79.738495
27140030610036.0,88.95478131949592,148.5227152388012,101.66260722228105,69.36354971936883,495.6052102086201,332.9450386529704,16.943767870380174,800.0,209.36143174838506,0.0,0.0,5.877369480038123,304.98782166684316,2574.224293127184,1745.6740442655935,2016,79.738495
27140030610047.0,0.0,0.0,0.0,0.0,701.4719898337393,71.16382505559673,3.176956475696283,0.0,259.76914116276606,80.0,0.0,0.0,0.0,1115.5819125277983,342.94609763846233,2016,79.738495
27140030610058.0,152.49391083342158,163.17695647569627,101.66260722228105,238.6053161071693,645.5575558614847,274.48903950015887,1.6943767870380175,0.0,364.89886688552366,3.176956475696283,12.707825902785132,8.789579582759716,91.49634650005294,2058.7493381340673,1138.7027427724238,2016,79.738495
27140030610080.0,0.0,192.78195488721803,0.0,91.28454940167319,1153.87059197289,119.45356348618023,4.235941967595044,0.0,525.3076352853966,10.0,187.4404320660807,19.80302869850683,101.66260722228105,2405.840304987821,1132.516149528751,2016,79.738495
27140030610091.0,0.0,101.66260722228105,0.0,0.0,327.8619082918564,78.78852059726782,7.4128984432913265,3400.0,168.9611352324473,73.0699989410145,0.0,0.5824420205443185,0.0,4158.339510748703,3751.689081859579,2016,79.738495
27140030610113.0,0.0,297.04543047760245,0.0,320.7518796992481,752.3032934448798,233.82399661124643,55.59673832468495,5700.0,43.841999364608704,9.001376681139467,76.24695541671079,2.9651593773165303,127.0782590278513,7618.655088425289,6632.527798369163,2016,79.738495
27140030610124.0,0.0,32.82855024886159,0.0,15.461188181721909,454.9401673197077,190.61738854177696,1.058985491898761,0.0,129.51392565921847,2.541565180557026,50.83130361114053,2.594514455151964,0.0,880.3875886900348,234.83003282855015,2016,79.738495
27140030610135.0,0.0,74.12898443291326,0.0,36.00550672455787,317.6956475696283,38.123477708355395,1.5884782378481415,0.0,161.81298316213068,33.88753574076035,0.0,2.0120724346076457,0.0,665.2546860108016,309.4355607328179,2016,79.738495
27140040220011.0,0.0,11.64884041088637,0.0,46.0658688975961,256.69808323625966,0.0,0.0,0.0,64.17452080906492,0.0,5.294927459493804,0.0,0.0,383.8822408133009,127.18415757704122,2016,33.257263
27140040220017.0,0.0,93.5084189346606,0.0,64.06862225987503,640.4744255003707,121.99512866673726,0.0,0.0,90.33146245896431,3.7064492216456633,5.824420205443185,0.0,0.0,1019.9089272476967,257.4393730805888,2016,33.257263
27140040220029.0,88.95478131949592,102.7215927141798,60.99756433336863,112.25246214126867,831.0918140421476,81.33008577782483,26.474637297469023,0.0,418.29926930001056,15.884782378481413,0.0,4.8713332627343,0.0,1742.8783225669806,830.4564227470082,2016,33.257263
27140040220035.0,0.0,117.57810018002752,0.0,90.54325955734406,960.711638250556,35.581912527798366,14.296304140633273,0.0,406.485227152388,0.0,0.0,0.0,0.0,1625.1964418087473,628.9028910303929,2016,33.257263
27140040220041.0,0.0,85.77782484379964,0.0,27.95721698612729,304.98782166684316,55.91443397225458,3.176956475696283,0.0,143.0689399555226,11.91358678386106,0.0,13.55501429630414,0.0,646.3517949804088,285.4495393413111,2016,33.257263
27140040220052.0,0.0,84.40114370433125,0.0,34.41702848670973,556.6027745419888,76.24695541671079,3.176956475696283,3000.0,116.38250555967383,18.796992481203006,0.0,6.9363549719368836,406.6504288891242,4303.611140527375,3670.7614105686753,2016,33.257263
27140040220058.0,0.0,14.825796886582653,0.0,80.37699883511596,1247.9085036534998,73.70539023615376,3.7064492216456633,200.0,108.33421582124325,11.64884041088637,0.0,0.0,0.0,1740.5061950651275,418.8923011754739,2016,33.257263
27140040220070.0,0.0,25.945144551519643,60.99756433336863,38.123477708355395,348.1944297363126,121.99512866673726,1.5884782378481415,0.0,48.50153552896325,8.471883935190087,0.0,0.0,0.0,653.8176426982951,183.62808429524526,2016,33.257263
27140040220076.0,0.0,33.35804299481097,0.0,27.533622789367783,627.7665995975855,68.6222598750397,1.8532246108228316,0.0,63.592078788520595,5.294927459493804,0.0,0.0,0.0,828.0207561156411,131.63189664301595,2016,33.257263
27140040220082.0,0.0,29.651593773165306,0.0,9.21317377951922,393.9426029863391,55.91443397225458,2.117970983797522,0.0,35.317166154823674,0.0,0.0,3.176956475696283,0.0,529.3338981255957,79.47686116700203,2016,33.257263
27140040520001.0,0.0,54.008260086836806,50.83130361114053,43.15365879487451,970.877898972784,132.16138938896538,0.0,1000.0,88.26644074976173,12.707825902785132,0.0,1.0060362173038229,101.66260722228105,2454.6754209467335,1351.6361325849844,2016,40.18963
27140040520008.0,81.33008577782483,51.3607963570899,50.83130361114053,0.0,909.8803346394154,134.70295456952238,0.0,780.5294927459494,95.94408556602775,19.061738854177698,0.0,1.164884041088637,0.0,2124.805676162237,1080.222386953299,2016,40.18963
27140040520024.0,0.0,56.53499947050725,0.0,72.2228105474955,942.9206819866567,12.707825902785132,44.71195594620354,6000.10589854919,41.08863708567193,0.0,0.0,12.11934766493699,0.0,7182.412157153446,6226.783649264004,2016,40.18963
27140040520031.0,0.0,105.59673832468495,0.0,16.096579476861166,1280.9488510007411,251.6149528751456,34.31112993751985,10.105898549189876,125.3849412263052,0.0,0.0,1.5884782378481415,76.24695541671079,1901.8945250450067,369.33072116912,2016,40.18963
27140040520046.0,0.0,40.45324579053267,0.0,0.0,40.66504288891242,35.581912527798366,6.618659324367256,0.0,27.639521338557664,0.0,0.0,4.818383988139362,0.0,155.77676585830775,79.52981044159698,2016,40.18963
27140040520054.0,0.0,154.5912316001271,0.0,13.131420099544636,767.5526845282219,78.7885205972678,25.15090543259557,1800.4235941967595,114.39426029863391,0.0,12.707825902785132,0.0,63.53912951392565,3030.2795721698617,2183.9383670443717,2016,40.18963
27140040520061.0,0.0,182.57757068728156,40.665042888912424,0.0,589.6431218892301,35.581912527798366,20.120724346076457,700.0,107.91062162448374,0.0,19.061738854177698,7.465847717886264,0.0,1703.0265805358467,1077.8015461188184,2016,40.18963
27140040520077.0,0.0,0.0,0.0,0.0,271.94747431960184,17.790956263899183,0.5294927459493805,0.0,13.978608493063646,0.0,0.0,1.8532246108228316,0.0,306.0997564333369,16.361325849835872,2016,40.18963
27140040520084.0,0.0,18.74404320660807,0.0,0.0,406.6504288891242,127.07825902785132,1.5884782378481412,0.05294927459493805,79.95340463835646,146.47463729746903,0.0,0.8471883935190088,0.0,781.3893889653713,247.66070104839574,2016,40.18963
27140040520099.0,0.0,105.68675209149633,0.0,0.0,627.7665995975855,20.332521444456212,35.581912527798366,0.05294927459493805,99.86233188605316,29.651593773165303,0.0,0.0,0.0,918.9346605951498,270.8355395531081,2016,40.18963
27140060220020.0,0.0,65.41565180557026,0.0,0.0,853.9659006671609,20.33252144445621,0.0,0.0,101.55670867309118,2.647463729746902,0.0,1.376681139468389,0.0,1045.294927459494,170.99650534787682,2016,41.872097
27140060220031.0,0.0,56.126231070634326,0.0,26.474637297469023,665.8900773059408,25.415651805570263,0.0,0.0,158.05358466589007,2.382717356772212,1.2707825902785133,5.506724557873556,0.0,941.1204066504288,249.81467753891766,2016,41.872097
